"sampleID","colnames","scenario","CurveID","func","param","error","x_true_peak","true_peaked","C_0.625","C_0.875","C_0.600","C_0.800","C_0.500","C_incl_peak","n_CI","n_peak","n_trough"
15650,"X15650","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15651,"X15651","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15652,"X15652","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,1,1,1,1,1,0
15653,"X15653","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15654,"X15654","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,0,0,0,0,0
15655,"X15655","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,0,0,1,1,3,2,1
15656,"X15656","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15657,"X15657","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15658,"X15658","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15659,"X15659","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,1,1,1,1,1,1,1,0
15660,"X15660","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15661,"X15661","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15662,"X15662","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,1,1,1,1,1,0
15663,"X15663","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15664,"X15664","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15665,"X15665","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15666,"X15666","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15667,"X15667","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15668,"X15668","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,1,1,1,1,1,1,1,0
15669,"X15669","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15670,"X15670","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15671,"X15671","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15672,"X15672","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15673,"X15673","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15674,"X15674","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15675,"X15675","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15676,"X15676","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15677,"X15677","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15678,"X15678","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15679,"X15679","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15680,"X15680","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15681,"X15681","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15682,"X15682","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15683,"X15683","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15684,"X15684","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15685,"X15685","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15686,"X15686","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,1,0,1,1,1,1,0
15687,"X15687","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,1,1,1,1,1,1,1,0
15688,"X15688","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15689,"X15689","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15690,"X15690","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15691,"X15691","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15692,"X15692","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15693,"X15693","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15694,"X15694","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15695,"X15695","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,1,1,2,1,1
15696,"X15696","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,1,1,1,1,0
15697,"X15697","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15698,"X15698","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15699,"X15699","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,1,1,1,1,1,0
15700,"X15700","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15701,"X15701","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15702,"X15702","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15703,"X15703","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15704,"X15704","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15705,"X15705","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15706,"X15706","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15707,"X15707","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,1,0,1,1,1,1,0
15708,"X15708","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15709,"X15709","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15710,"X15710","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,1,1,1,1,1,1,1,0
15711,"X15711","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15712,"X15712","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15713,"X15713","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15714,"X15714","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,1,0,1,1,1,1,0
15715,"X15715","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15716,"X15716","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15717,"X15717","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15718,"X15718","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15719,"X15719","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,1,1,1,1,0
15720,"X15720","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15721,"X15721","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15722,"X15722","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15723,"X15723","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15724,"X15724","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15725,"X15725","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15726,"X15726","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15727,"X15727","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,1,1,1,1,1,0
15728,"X15728","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15729,"X15729","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15730,"X15730","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15731,"X15731","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15732,"X15732","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,1,1,1,1,0
15733,"X15733","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15734,"X15734","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,0,0,0,0,0
15735,"X15735","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15736,"X15736","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15737,"X15737","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15738,"X15738","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15739,"X15739","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15740,"X15740","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15741,"X15741","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15742,"X15742","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15743,"X15743","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15744,"X15744","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15745,"X15745","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15746,"X15746","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15747,"X15747","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15748,"X15748","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15749,"X15749","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15750,"X15750","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,1,0,1,1,1,1,0
15751,"X15751","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15752,"X15752","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15753,"X15753","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15754,"X15754","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15755,"X15755","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15756,"X15756","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15757,"X15757","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15758,"X15758","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15759,"X15759","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,2,1,1
15760,"X15760","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15761,"X15761","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15762,"X15762","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,0,0,0,0,0
15763,"X15763","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,1,1,1,1,1,1,1,0
15764,"X15764","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15765,"X15765","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15766,"X15766","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,1,1,1,1,1,0
15767,"X15767","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15768,"X15768","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15769,"X15769","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15770,"X15770","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15771,"X15771","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15772,"X15772","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,1,0,1,1,2,1,1
15773,"X15773","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15774,"X15774","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15775,"X15775","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15776,"X15776","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15777,"X15777","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15778,"X15778","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15779,"X15779","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15780,"X15780","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15781,"X15781","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15782,"X15782","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,1,0,1,1,1,1,0
15783,"X15783","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15784,"X15784","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15785,"X15785","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15786,"X15786","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15787,"X15787","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15788,"X15788","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15789,"X15789","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15790,"X15790","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15791,"X15791","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15792,"X15792","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15793,"X15793","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15794,"X15794","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,2,1,1
15795,"X15795","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15796,"X15796","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15797,"X15797","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15798,"X15798","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15799,"X15799","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15800,"X15800","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15801,"X15801","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15802,"X15802","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15803,"X15803","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15804,"X15804","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15805,"X15805","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15806,"X15806","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,1,0,1,1,1,1,0
15807,"X15807","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15808,"X15808","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,1,1,1,1,0
15809,"X15809","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15810,"X15810","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15811,"X15811","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15812,"X15812","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15813,"X15813","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15814,"X15814","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15815,"X15815","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,1,0,1
15816,"X15816","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,1,1,1,1,1,0
15817,"X15817","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15818,"X15818","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,0,0,0,0,0
15819,"X15819","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15820,"X15820","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15821,"X15821","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15822,"X15822","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15823,"X15823","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15824,"X15824","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,1,1,1,1,0
15825,"X15825","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,0,0,1,1,1,1,0
15826,"X15826","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15827,"X15827","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15828,"X15828","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15829,"X15829","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15830,"X15830","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15831,"X15831","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,0,1,1,1,1,0
15832,"X15832","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15833,"X15833","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15834,"X15834","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15835,"X15835","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,1,1,1,1,1,0
15836,"X15836","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15837,"X15837","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15838,"X15838","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15839,"X15839","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,1,0,1,1,1,1,1,1,0
15840,"X15840","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15841,"X15841","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,0,0,1,0,1,1,1,1,0
15842,"X15842","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,1,1,1,1,0
15843,"X15843","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15844,"X15844","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15845,"X15845","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15846,"X15846","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,1,0,1,1,1,1,0
15847,"X15847","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,1,0,1,1,1,1,0
15848,"X15848","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15849,"X15849","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,1,1,1,1,1,0
15850,"X15850","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,0,0,0,0,0,0,0,0,0
15851,"X15851","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15852,"X15852","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,0,0,0,0,0,0,0,0,0
15853,"X15853","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,1,1,1,1,0
15854,"X15854","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15855,"X15855","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,0,0,0,0,0,0,0
15856,"X15856","norm-var-sd80.5","norm-var-sd8","norm-var-sd",8,0.5,0.5,1,1,0,1,0,1,1,1,1,0
15857,"X15857","norm-var-sd80.2","norm-var-sd8","norm-var-sd",8,0.2,0.5,1,1,0,1,0,0,0,1,1,0
15858,"X15858","norm-var-sd80.3","norm-var-sd8","norm-var-sd",8,0.3,0.5,1,1,0,1,0,1,1,1,1,0
15859,"X15859","norm-var-sd80.4","norm-var-sd8","norm-var-sd",8,0.4,0.5,1,0,0,1,0,1,1,1,1,0
