"sampleID","param","error","scam_p","scam_u","quad_u","rmax_u","rmed_u","rprop_u","lines3_u","func"
8640,8,0.5,0.0672832860221499,0,0,0,0,0,0,"norm-var-mean"
8644,8,0.5,0.0442583962514259,1,0,1,0,0,0,"norm-var-mean"
8648,8,0.5,0.546106841000193,0,0,0,0,0,0,"norm-var-mean"
8652,8,0.5,0.142240283830571,0,0,0,0,0,0,"norm-var-mean"
8656,8,0.5,0.665625046671938,0,0,0,0,0,0,"norm-var-mean"
8660,8,0.5,0.263604868175537,0,0,0,0,0,0,"norm-var-mean"
8664,8,0.5,0.397508423875751,0,0,1,1,1,0,"norm-var-mean"
8668,8,0.5,0.657074870468018,0,0,0,0,0,0,"norm-var-mean"
8672,8,0.5,0.528540018408984,0,0,0,0,0,0,"norm-var-mean"
8676,8,0.5,0.927669187570225,0,0,0,0,0,0,"norm-var-mean"
8680,8,0.5,0.0567264460365446,0,0,0,0,0,0,"norm-var-mean"
8684,8,0.5,0.0641992684451839,0,0,0,0,0,0,"norm-var-mean"
8688,8,0.5,0.0143704569674279,1,0,0,0,1,0,"norm-var-mean"
8692,8,0.5,0.242027599934224,0,0,0,0,0,0,"norm-var-mean"
8696,8,0.5,0.382106800402105,0,0,0,0,0,0,"norm-var-mean"
8700,8,0.5,0.417939256638304,0,0,0,0,0,0,"norm-var-mean"
8704,8,0.5,0.0865588419615622,0,0,0,0,0,0,"norm-var-mean"
8708,8,0.5,0.153708625924674,0,0,0,0,0,0,"norm-var-mean"
8712,8,0.5,0.315750674340969,0,0,0,0,0,0,"norm-var-mean"
8716,8,0.5,0.00624695827380516,1,0,0,0,0,0,"norm-var-mean"
8720,8,0.5,0.112609954027502,0,0,0,0,0,0,"norm-var-mean"
8724,8,0.5,0.186928935426775,0,0,0,0,0,0,"norm-var-mean"
8728,8,0.5,0.588363960400192,0,0,0,0,0,0,"norm-var-mean"
8732,8,0.5,0.108479976190025,0,0,0,0,0,0,"norm-var-mean"
8736,8,0.5,0.583790924165078,0,0,0,0,0,0,"norm-var-mean"
8740,8,0.5,0.328716930556858,0,0,0,0,0,0,"norm-var-mean"
8744,8,0.5,0.521084746119636,0,0,0,0,0,0,"norm-var-mean"
8748,8,0.5,0.469192838928127,0,0,0,0,0,0,"norm-var-mean"
8752,8,0.5,0.174448829988767,0,0,0,0,0,0,"norm-var-mean"
8756,8,0.5,0.234611543323106,0,0,1,0,0,0,"norm-var-mean"
8760,8,0.5,0.902404706357426,0,0,1,0,0,0,"norm-var-mean"
8764,8,0.5,0.067613750376175,0,0,0,0,0,0,"norm-var-mean"
8768,8,0.5,0.0251314287963817,1,0,1,1,1,0,"norm-var-mean"
8772,8,0.5,0.295989202912357,0,0,0,0,0,0,"norm-var-mean"
8776,8,0.5,0.492691214113656,0,0,0,0,0,0,"norm-var-mean"
8780,8,0.5,0.148215508404772,0,0,0,0,0,0,"norm-var-mean"
8784,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
8788,8,0.5,0.136459580734584,0,0,0,0,0,0,"norm-var-mean"
8792,8,0.5,0.0951204250913983,0,0,0,0,0,0,"norm-var-mean"
8796,8,0.5,0.138384345296427,0,0,0,0,0,0,"norm-var-mean"
8800,8,0.5,0.359494136265813,0,0,0,0,0,0,"norm-var-mean"
8804,8,0.5,0.119444461017041,0,0,0,0,0,0,"norm-var-mean"
8808,8,0.5,0.859957715589065,0,0,0,0,0,0,"norm-var-mean"
8812,8,0.5,0.0397287165386227,1,0,0,0,0,0,"norm-var-mean"
8816,8,0.5,0.667993318395293,0,0,0,0,0,0,"norm-var-mean"
8820,8,0.5,0.0942222322042051,0,0,0,0,0,0,"norm-var-mean"
8824,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
8828,8,0.5,0.1960762364866,0,0,0,0,0,0,"norm-var-mean"
8832,8,0.5,0.544736601397157,0,0,0,0,0,0,"norm-var-mean"
8836,8,0.5,0.418908734648937,0,0,0,0,0,0,"norm-var-mean"
8840,8,0.5,0.216185839663121,0,0,0,0,0,0,"norm-var-mean"
8844,8,0.5,0.837936279110888,0,0,0,0,0,0,"norm-var-mean"
8848,8,0.5,0.000971009829939859,1,0,0,0,0,0,"norm-var-mean"
8852,8,0.5,0.0988986169027351,0,0,0,0,0,0,"norm-var-mean"
8856,8,0.5,0.00598282053581133,1,0,1,1,1,0,"norm-var-mean"
8860,8,0.5,0.00165895006711666,1,0,1,1,1,0,"norm-var-mean"
8864,8,0.5,0.400584009693329,0,0,0,0,0,0,"norm-var-mean"
8868,8,0.5,0.00313414154896281,1,0,0,0,0,0,"norm-var-mean"
8872,8,0.5,0.541940089820975,0,0,0,0,0,0,"norm-var-mean"
8876,8,0.5,0.440504921894284,0,0,0,0,0,0,"norm-var-mean"
8880,8,0.5,0.242060923484756,0,0,0,0,0,0,"norm-var-mean"
8884,8,0.5,0.495209287547954,0,0,0,0,0,0,"norm-var-mean"
8888,8,0.5,0.442016906210276,0,0,0,0,0,0,"norm-var-mean"
8892,8,0.5,0.152620536611258,0,0,0,0,0,0,"norm-var-mean"
8896,8,0.5,0.059739240569325,0,0,0,0,0,0,"norm-var-mean"
8900,8,0.5,0.107586507591404,0,0,0,0,0,0,"norm-var-mean"
8904,8,0.5,0.322344595133437,0,0,0,0,0,0,"norm-var-mean"
8908,8,0.5,0.181330880948448,0,0,0,0,0,0,"norm-var-mean"
8912,8,0.5,0.137030902060039,0,0,0,0,0,0,"norm-var-mean"
8916,8,0.5,0.674772231481814,0,0,0,0,0,0,"norm-var-mean"
8920,8,0.5,0.194631295146201,0,0,0,0,0,0,"norm-var-mean"
8924,8,0.5,0.11318748710632,0,0,0,0,0,0,"norm-var-mean"
8928,8,0.5,0.219692760302869,0,0,0,0,0,0,"norm-var-mean"
8932,8,0.5,0.501611588444491,0,0,0,0,0,0,"norm-var-mean"
8936,8,0.5,0.741335142479287,0,0,0,0,0,0,"norm-var-mean"
8940,8,0.5,0.378153044006949,0,0,1,0,0,0,"norm-var-mean"
8944,8,0.5,0.00753639134493039,1,0,0,0,0,0,"norm-var-mean"
8948,8,0.5,0.576141236331905,0,0,0,0,0,0,"norm-var-mean"
8952,8,0.5,0.0383371290207459,1,1,0,0,0,0,"norm-var-mean"
8956,8,0.5,0.595970820615584,0,0,0,0,0,0,"norm-var-mean"
8960,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
8964,8,0.5,0.0030425757086911,1,0,0,0,0,0,"norm-var-mean"
8968,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
8972,8,0.5,0.242356162793389,0,0,0,0,0,0,"norm-var-mean"
8976,8,0.5,0.19100768858371,0,0,0,0,0,0,"norm-var-mean"
8980,8,0.5,0.504289533401763,0,0,0,0,0,0,"norm-var-mean"
8984,8,0.5,0.16894568697259,0,0,0,0,0,0,"norm-var-mean"
8988,8,0.5,0.0215749702976643,1,0,0,0,0,0,"norm-var-mean"
8992,8,0.5,0.260044866073126,0,0,0,0,0,0,"norm-var-mean"
8996,8,0.5,0.137531910661704,0,0,0,0,0,0,"norm-var-mean"
9000,8,0.5,0.590074912951083,0,0,0,0,0,0,"norm-var-mean"
9004,8,0.5,0.259009229403943,0,0,0,0,0,0,"norm-var-mean"
9008,8,0.5,0.00632614419892543,1,0,0,0,0,0,"norm-var-mean"
9012,8,0.5,0.433501932360116,0,0,0,0,0,0,"norm-var-mean"
9016,8,0.5,0.389650818581332,0,0,0,0,0,0,"norm-var-mean"
9020,8,0.5,0.00122779145448316,1,0,0,0,0,0,"norm-var-mean"
9024,8,0.5,0.384421080481882,0,0,0,0,0,0,"norm-var-mean"
9028,8,0.5,0.11038384192344,0,0,0,0,0,0,"norm-var-mean"
9032,8,0.5,0.0698328339685941,0,0,1,1,1,0,"norm-var-mean"
9036,8,0.5,0.235004715338252,0,0,0,0,0,0,"norm-var-mean"
9040,8,0.5,0.332648469436597,0,0,0,0,0,0,"norm-var-mean"
9044,8,0.5,0.539634128029915,0,0,0,0,0,0,"norm-var-mean"
9048,8,0.5,0.143434672303269,0,0,0,0,0,0,"norm-var-mean"
9052,8,0.5,0.221467577032493,0,0,0,0,0,0,"norm-var-mean"
9056,8,0.5,0.00253721273147617,1,0,1,1,1,0,"norm-var-mean"
9060,8,0.5,0.167290496674623,0,0,0,0,0,0,"norm-var-mean"
9064,8,0.5,0.229693116563677,0,0,0,0,0,0,"norm-var-mean"
9068,8,0.5,0.0571769988556531,0,0,0,0,0,0,"norm-var-mean"
9072,8,0.5,0.00372811594206517,1,0,1,1,1,0,"norm-var-mean"
9076,8,0.5,0.463560244317172,0,0,0,0,0,0,"norm-var-mean"
9080,8,0.5,0.00539029086170319,1,0,0,0,0,0,"norm-var-mean"
9084,8,0.5,0.673701526304129,0,0,0,0,0,0,"norm-var-mean"
9088,8,0.5,0.504909585850902,0,0,0,0,0,0,"norm-var-mean"
9092,8,0.5,0.166934560210292,0,0,0,0,0,0,"norm-var-mean"
9096,8,0.5,0.139093129646873,0,0,0,0,0,0,"norm-var-mean"
9100,8,0.5,0.0256005915208443,1,0,1,1,1,0,"norm-var-mean"
9104,8,0.5,0.356557411148848,0,0,0,0,0,0,"norm-var-mean"
9108,8,0.5,0.0116851015842452,1,0,1,1,1,0,"norm-var-mean"
9112,8,0.5,NA,NA,0,0,0,0,0,"norm-var-mean"
9116,8,0.5,0.384336640427656,0,0,0,0,0,0,"norm-var-mean"
9120,8,0.5,0.191750799518758,0,0,0,0,0,0,"norm-var-mean"
9124,8,0.5,0.708978697639416,0,0,0,0,0,0,"norm-var-mean"
9128,8,0.5,0.989268834125363,0,0,0,0,0,0,"norm-var-mean"
9132,8,0.5,0.0387921374505644,1,0,0,0,0,0,"norm-var-mean"
9136,8,0.5,0.535095238871488,0,0,0,0,0,0,"norm-var-mean"
9140,8,0.5,0.736404283243414,0,0,0,0,0,0,"norm-var-mean"
9144,8,0.5,0.478024254311789,0,0,0,0,0,0,"norm-var-mean"
9148,8,0.5,0.687157845182983,0,0,0,0,0,0,"norm-var-mean"
9152,8,0.5,0.117921085584689,0,0,0,0,0,0,"norm-var-mean"
9156,8,0.5,0.381360639761859,0,0,0,0,0,0,"norm-var-mean"
9160,8,0.5,0.111667751066644,0,0,0,0,0,0,"norm-var-mean"
9164,8,0.5,0.730610536232739,0,0,0,0,0,0,"norm-var-mean"
9168,8,0.5,0.00156557089180645,1,0,1,1,1,0,"norm-var-mean"
9172,8,0.5,0.0547099893145321,0,0,0,0,0,0,"norm-var-mean"
9176,8,0.5,0.136517765182183,0,0,0,0,0,0,"norm-var-mean"
9180,8,0.5,0.552556877079119,0,0,0,0,0,0,"norm-var-mean"
9184,8,0.5,0.363544162237411,0,0,0,0,0,0,"norm-var-mean"
9188,8,0.5,0.0690696537990745,0,0,1,1,1,0,"norm-var-mean"
9192,8,0.5,0.571802541394544,0,0,0,0,0,0,"norm-var-mean"
9196,8,0.5,0.215514395092641,0,0,0,0,1,0,"norm-var-mean"
9200,8,0.5,0.765731275242455,0,0,0,0,0,0,"norm-var-mean"
9204,8,0.5,0.201602845296567,0,0,0,0,0,0,"norm-var-mean"
9208,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
9212,8,0.5,0.373526418912029,0,0,0,0,0,0,"norm-var-mean"
9216,8,0.5,0.53844258978246,0,0,0,0,0,0,"norm-var-mean"
9220,8,0.5,0.58302059096461,0,0,0,0,0,0,"norm-var-mean"
9224,8,0.5,0.0767792102225453,0,0,1,0,0,0,"norm-var-mean"
9228,8,0.5,0.0011645718378261,1,0,0,0,0,0,"norm-var-mean"
9232,8,0.5,0.978156345412699,0,0,0,0,0,0,"norm-var-mean"
9236,8,0.5,0.0216350589959752,1,0,0,0,0,0,"norm-var-mean"
9240,8,0.5,0.0633522277987617,0,0,0,0,0,0,"norm-var-mean"
9244,8,0.5,0.0668132205472559,0,0,1,1,1,0,"norm-var-mean"
9248,8,0.5,0.0334488301275373,1,0,0,0,0,0,"norm-var-mean"
9252,8,0.5,0.516648769497602,0,0,0,0,0,0,"norm-var-mean"
9256,8,0.5,0.513691886909773,0,0,0,0,0,0,"norm-var-mean"
9260,8,0.5,0.177176288326429,0,0,0,0,0,0,"norm-var-mean"
9264,8,0.5,0.23549713473163,0,0,0,0,0,0,"norm-var-mean"
9268,8,0.5,0.0166426193231774,1,0,0,0,0,0,"norm-var-mean"
9272,8,0.5,0.321313044726742,0,0,0,0,0,0,"norm-var-mean"
9276,8,0.5,0.378357769457824,0,0,0,0,1,0,"norm-var-mean"
9280,8,0.5,0.408285314477973,0,0,0,0,0,0,"norm-var-mean"
9284,8,0.5,0.0480978990542454,1,0,0,0,0,0,"norm-var-mean"
9288,8,0.5,0.973643561048912,0,0,0,0,0,0,"norm-var-mean"
9292,8,0.5,0.372143967802297,0,0,0,0,0,0,"norm-var-mean"
9296,8,0.5,0.119986594495599,0,0,1,1,1,0,"norm-var-mean"
9300,8,0.5,0.017043790624966,1,0,0,0,0,0,"norm-var-mean"
9304,8,0.5,0.0334302411187486,1,0,0,0,0,0,"norm-var-mean"
9308,8,0.5,0.298736760444045,0,0,0,0,0,0,"norm-var-mean"
9312,8,0.5,0.381460099974242,0,0,0,0,0,0,"norm-var-mean"
9316,8,0.5,0.639890105802632,0,0,0,0,0,0,"norm-var-mean"
9320,8,0.5,0.662658011863909,0,0,0,0,0,0,"norm-var-mean"
9324,8,0.5,0.0699601100452595,0,0,0,0,0,0,"norm-var-mean"
9328,8,0.5,0.00829859356015843,1,0,0,1,0,0,"norm-var-mean"
9332,8,0.5,0.750277643338034,0,0,0,0,0,0,"norm-var-mean"
9336,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
9340,8,0.5,0.575334441835105,0,0,0,0,0,0,"norm-var-mean"
9344,8,0.5,0.875706858631402,0,0,0,0,0,0,"norm-var-mean"
9348,8,0.5,0.502199229684423,0,0,0,0,0,0,"norm-var-mean"
9352,8,0.5,0.32259953212607,0,0,0,0,0,0,"norm-var-mean"
9356,8,0.5,0.719051745670167,0,0,0,0,0,0,"norm-var-mean"
9360,8,0.5,0.307705610330791,0,0,0,0,0,0,"norm-var-mean"
9364,8,0.5,0.366071165883686,0,0,0,0,0,0,"norm-var-mean"
9368,8,0.5,0.0451463861266763,1,0,0,0,0,0,"norm-var-mean"
9372,8,0.5,0.124558048649802,0,0,0,0,0,0,"norm-var-mean"
9376,8,0.5,0.0263959706351079,1,0,1,1,1,0,"norm-var-mean"
9380,8,0.5,0.179665376632937,0,0,0,0,0,0,"norm-var-mean"
9384,8,0.5,0.138149849851203,0,0,0,0,0,0,"norm-var-mean"
9388,8,0.5,0.680171389523499,0,0,0,0,0,0,"norm-var-mean"
9392,8,0.5,0.0447587257489293,1,0,0,0,0,0,"norm-var-mean"
9396,8,0.5,0.607633953262707,0,0,0,0,0,0,"norm-var-mean"
9400,8,0.5,0.320509435724978,0,0,0,0,0,0,"norm-var-mean"
9404,8,0.5,0.26201252887717,0,0,0,0,0,0,"norm-var-mean"
9408,8,0.5,0.847624222944889,0,0,0,0,0,0,"norm-var-mean"
9412,8,0.5,0.0103126714755659,1,0,0,0,0,0,"norm-var-mean"
9416,8,0.5,0.216718039025175,0,0,0,0,0,0,"norm-var-mean"
9420,8,0.5,0.704266175600891,0,0,0,0,0,0,"norm-var-mean"
9424,8,0.5,0.469460884511658,0,0,0,0,0,0,"norm-var-mean"
9428,8,0.5,0.027550470079049,1,0,0,0,0,0,"norm-var-mean"
9432,8,0.5,0.38972013835317,0,0,0,0,0,0,"norm-var-mean"
9436,8,0.5,0.31650343095436,0,0,0,0,0,0,"norm-var-mean"
9440,8,0.5,0.00376307241718986,1,0,0,0,0,0,"norm-var-mean"
9444,8,0.5,0.597670105204867,0,0,0,0,0,0,"norm-var-mean"
9448,8,0.5,0.0242646187804183,1,0,1,1,1,0,"norm-var-mean"
9452,8,0.5,0.286790794481969,0,0,0,0,0,0,"norm-var-mean"
9456,8,0.5,0.0703677672972017,0,0,0,0,0,0,"norm-var-mean"
9460,8,0.5,0.869282031973149,0,0,0,0,0,0,"norm-var-mean"
9464,8,0.5,0.540359437724115,0,0,0,0,0,0,"norm-var-mean"
9468,8,0.5,0.726779589285801,0,0,0,0,0,0,"norm-var-mean"
9472,8,0.5,0.671827308851061,0,0,0,0,0,0,"norm-var-mean"
9476,8,0.5,0.759254106031178,0,0,0,0,0,0,"norm-var-mean"
9480,8,0.5,0.641572377852977,0,0,0,0,0,0,"norm-var-mean"
9484,8,0.5,0.294257802761553,0,0,0,0,0,0,"norm-var-mean"
9488,8,0.5,0.0789549030648509,0,0,1,0,0,0,"norm-var-mean"
9492,8,0.5,0.026231380138276,1,0,1,0,1,0,"norm-var-mean"
9496,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
9500,8,0.5,0.495249034990679,0,0,0,0,0,0,"norm-var-mean"
9504,8,0.5,0.0546929002517273,0,0,0,0,0,0,"norm-var-mean"
9508,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
9512,8,0.5,0.0591269172078547,0,0,1,1,1,0,"norm-var-mean"
9516,8,0.5,0.00375539735258863,1,0,1,1,1,0,"norm-var-mean"
9520,8,0.5,0.222463932196991,0,0,0,0,0,0,"norm-var-mean"
9524,8,0.5,0.0341194055966226,1,0,0,0,0,0,"norm-var-mean"
9528,8,0.5,0.0966481707121148,0,0,0,0,0,0,"norm-var-mean"
9532,8,0.5,0.268034419977001,0,0,0,0,0,0,"norm-var-mean"
9536,8,0.5,0.149683972575215,0,0,1,0,1,0,"norm-var-mean"
9540,8,0.5,0.696499841046945,0,0,0,0,0,0,"norm-var-mean"
9544,8,0.5,0.300247025261426,0,0,0,0,0,0,"norm-var-mean"
9548,8,0.5,0.0145264465738369,1,0,0,0,0,0,"norm-var-mean"
9552,8,0.5,0.666333042325597,0,0,0,0,0,0,"norm-var-mean"
9556,8,0.5,0.00486492632525831,1,0,0,0,0,0,"norm-var-mean"
9560,8,0.5,0.721501070377379,0,0,0,0,0,0,"norm-var-mean"
9564,8,0.5,0.0868448945734997,0,0,1,0,0,0,"norm-var-mean"
9568,8,0.5,0.00066658002348223,1,0,1,1,1,0,"norm-var-mean"
9572,8,0.5,0.0140235070752309,1,0,0,0,0,0,"norm-var-mean"
9576,8,0.5,0.135610585628255,0,0,0,0,0,0,"norm-var-mean"
9580,8,0.5,0.589870782020768,0,0,0,0,0,0,"norm-var-mean"
9584,8,0.5,0.116785344303226,0,0,0,0,0,0,"norm-var-mean"
9588,8,0.5,0.238153071123648,0,0,0,0,0,0,"norm-var-mean"
9592,8,0.5,0.623734566079444,0,0,0,0,0,0,"norm-var-mean"
9596,8,0.5,0.55956467888764,0,0,0,0,0,0,"norm-var-mean"
9600,8,0.5,0.308640678501457,0,0,0,0,0,0,"norm-var-mean"
9604,8,0.5,0.607713006968743,0,0,0,0,0,0,"norm-var-mean"
9608,8,0.5,0.00561168575683487,1,0,1,1,1,0,"norm-var-mean"
9612,8,0.5,0.000766306177680626,1,0,0,0,0,0,"norm-var-mean"
9616,8,0.5,0.0390636751962982,1,0,1,1,1,0,"norm-var-mean"
9620,8,0.5,0.117003591983692,0,0,0,0,0,0,"norm-var-mean"
9624,8,0.5,0.541148564525351,0,0,0,0,0,0,"norm-var-mean"
9628,8,0.5,0.0212896154575513,1,0,0,0,0,0,"norm-var-mean"
9632,8,0.5,0.230747490513378,0,0,0,0,0,0,"norm-var-mean"
9636,8,0.5,0.0541505050325415,0,0,0,0,1,0,"norm-var-mean"
9640,8,0.5,0.00284378903657284,1,0,0,0,0,0,"norm-var-mean"
9644,8,0.5,0.266261475619897,0,0,0,0,0,0,"norm-var-mean"
9648,8,0.5,0.324799028175892,0,0,0,0,0,0,"norm-var-mean"
9652,8,0.5,0.494044843194193,0,0,0,0,0,0,"norm-var-mean"
9656,8,0.5,0.679336410603503,0,0,0,0,0,0,"norm-var-mean"
9660,8,0.5,0.019004061586073,1,0,0,0,0,0,"norm-var-mean"
9664,8,0.5,0.00142085885281714,1,0,0,0,0,0,"norm-var-mean"
9668,8,0.5,0.079405603655656,0,0,0,0,0,0,"norm-var-mean"
9672,8,0.5,0.160305547772569,0,0,0,0,0,0,"norm-var-mean"
9676,8,0.5,0.0804939392427134,0,0,0,0,0,0,"norm-var-mean"
9680,8,0.5,0.921646486650923,0,0,0,0,0,0,"norm-var-mean"
9684,8,0.5,0.367352659107669,0,0,0,0,0,0,"norm-var-mean"
9688,8,0.5,0.292882562009717,0,0,0,0,0,0,"norm-var-mean"
9692,8,0.5,0.283622034199887,0,0,0,0,0,0,"norm-var-mean"
9696,8,0.5,0.0163219158399438,1,0,0,0,0,0,"norm-var-mean"
9700,8,0.5,0.102788240104788,0,0,0,0,0,0,"norm-var-mean"
9704,8,0.5,0.662414994891427,0,0,0,0,0,0,"norm-var-mean"
9708,8,0.5,0.559993390405623,0,0,0,0,0,0,"norm-var-mean"
9712,8,0.5,0.542344939663898,0,0,0,0,0,0,"norm-var-mean"
9716,8,0.5,0.0539124964866138,0,0,0,0,0,0,"norm-var-mean"
9720,8,0.5,0.486963180275746,0,0,0,0,0,0,"norm-var-mean"
9724,8,0.5,0.398327608320799,0,0,0,0,0,0,"norm-var-mean"
9728,8,0.5,0.089387980616334,0,0,1,1,0,0,"norm-var-mean"
9732,8,0.5,0.797571353197844,0,0,0,0,0,0,"norm-var-mean"
9736,8,0.5,0.200818423250271,0,0,1,1,1,0,"norm-var-mean"
9740,8,0.5,0.220278515128744,0,0,1,1,1,0,"norm-var-mean"
9744,8,0.5,0.555318512669658,0,0,0,0,0,0,"norm-var-mean"
9748,8,0.5,0.885383851708519,0,0,0,0,0,0,"norm-var-mean"
9752,8,0.5,0.258123549798942,0,0,0,0,0,0,"norm-var-mean"
9756,8,0.5,0.697245756073638,0,0,0,0,0,0,"norm-var-mean"
9760,8,0.5,0.490034350168701,0,0,0,0,0,0,"norm-var-mean"
9764,8,0.5,0.205805110257442,0,0,0,0,0,0,"norm-var-mean"
9768,8,0.5,0.71006703733603,0,0,0,0,0,0,"norm-var-mean"
9772,8,0.5,0.0771436860824793,0,0,0,0,0,0,"norm-var-mean"
9776,8,0.5,1,0,0,0,0,0,0,"norm-var-mean"
9780,8,0.5,0.213504737546444,0,0,0,0,0,0,"norm-var-mean"
9784,8,0.5,0.0702248316995872,0,0,0,0,0,0,"norm-var-mean"
9788,8,0.5,0.463831227601392,0,0,0,0,0,0,"norm-var-mean"
9792,8,0.5,0.974046178725503,0,0,0,0,0,0,"norm-var-mean"
9796,8,0.5,0.0734420289764744,0,0,0,0,0,0,"norm-var-mean"
9800,8,0.5,0.527342880274386,0,0,0,0,0,0,"norm-var-mean"
9804,8,0.5,0.23047002534981,0,0,0,0,0,0,"norm-var-mean"
9808,8,0.5,0.234224028292284,0,0,0,0,0,0,"norm-var-mean"
9812,8,0.5,0.185220473698994,0,0,0,0,0,0,"norm-var-mean"
9816,8,0.5,0.208170995481062,0,0,0,0,0,0,"norm-var-mean"
9820,8,0.5,0.0303935723924084,1,0,1,1,1,0,"norm-var-mean"
9824,8,0.5,0.300762303840278,0,0,0,0,0,0,"norm-var-mean"
9828,8,0.5,0.393305565706278,0,0,0,0,0,0,"norm-var-mean"
9832,8,0.5,0.0193392221586296,1,0,0,0,0,0,"norm-var-mean"
9836,8,0.5,0.24253725258802,0,0,0,0,0,0,"norm-var-mean"
9840,8,0.5,0.557225480529631,0,0,0,0,0,0,"norm-var-mean"
9844,8,0.5,0.669949849499096,0,0,1,0,0,0,"norm-var-mean"
9848,8,0.5,0.902284579227858,0,0,0,0,0,0,"norm-var-mean"
9852,8,0.5,0.177864640550148,0,0,0,0,0,0,"norm-var-mean"
9856,8,0.5,0.758022701744294,0,0,0,0,0,0,"norm-var-mean"
9860,8,0.5,0.552864198603573,0,0,0,0,0,0,"norm-var-mean"
9864,8,0.5,0.650109528766359,0,0,0,0,0,0,"norm-var-mean"
9868,8,0.5,0.601786364741054,0,0,0,0,0,0,"norm-var-mean"
9872,8,0.5,0.632963456825231,0,0,0,0,0,0,"norm-var-mean"
9876,8,0.5,0.212183467889416,0,0,0,0,0,0,"norm-var-mean"
9880,8,0.5,0.161832124530921,0,0,0,0,0,0,"norm-var-mean"
9884,8,0.5,0.0908799394109395,0,0,0,0,0,0,"norm-var-mean"
9888,8,0.5,0.171803683273239,0,0,0,0,0,0,"norm-var-mean"
9892,8,0.5,0.251015775774971,0,0,0,0,0,0,"norm-var-mean"
9896,8,0.5,0.230741305239938,0,0,0,0,0,0,"norm-var-mean"
9900,8,0.5,0.17653704096376,0,0,0,0,1,0,"norm-var-mean"
9904,8,0.5,0.509756769940806,0,0,0,0,0,0,"norm-var-mean"
9908,8,0.5,0.704893233764731,0,0,0,0,0,0,"norm-var-mean"
9912,8,0.5,0.609950483287207,0,0,0,0,0,0,"norm-var-mean"
9916,8,0.5,0.618929674609833,0,0,0,0,0,0,"norm-var-mean"
9920,8,0.5,0.623075374617875,0,0,0,0,0,0,"norm-var-mean"
9924,8,0.5,0.694609960994808,0,0,0,0,0,0,"norm-var-mean"
9928,8,0.5,0.309312042181319,0,0,0,0,0,0,"norm-var-mean"
9932,8,0.5,0.00903631801298281,1,0,0,0,0,0,"norm-var-mean"
9936,8,0.5,0.88320214568208,0,0,0,0,0,0,"norm-var-mean"
9940,8,0.5,0.346444865246726,0,0,0,0,0,0,"norm-var-mean"
9944,8,0.5,0.894762583629391,0,0,0,0,0,0,"norm-var-mean"
9948,8,0.5,0.809686828429478,0,0,1,0,0,0,"norm-var-mean"
9952,8,0.5,0.239778156223378,0,0,0,0,0,0,"norm-var-mean"
9956,8,0.5,0.985933875542014,0,0,0,0,0,0,"norm-var-mean"
9960,8,0.5,0.00817332602253522,1,0,0,0,0,0,"norm-var-mean"
9964,8,0.5,0.725192485319698,0,0,0,0,0,0,"norm-var-mean"
9968,8,0.5,0.0154113267954036,1,0,0,0,0,0,"norm-var-mean"
9972,8,0.5,0.96377262207326,0,0,0,0,0,0,"norm-var-mean"
9976,8,0.5,0.250668502268856,0,0,0,0,0,0,"norm-var-mean"
9980,8,0.5,0.106609428159168,0,0,0,0,0,0,"norm-var-mean"
9984,8,0.5,0.543007508702552,0,0,0,0,0,0,"norm-var-mean"
9988,8,0.5,0.444907747459604,0,0,0,0,0,0,"norm-var-mean"
9992,8,0.5,0.140483585217186,0,1,1,1,1,0,"norm-var-mean"
9996,8,0.5,0.240765936480475,0,0,0,0,0,0,"norm-var-mean"
10000,8,0.5,0.456111357887079,0,0,0,0,0,0,"norm-var-mean"
10001,2,0.2,8.22317278237945e-06,1,1,1,1,1,0,"norm-var-sd"
10005,2,0.2,7.37524227120275e-06,1,1,1,1,1,0,"norm-var-sd"
10009,2,0.2,2.15072410984137e-07,1,1,1,1,1,0,"norm-var-sd"
10013,2,0.2,0.000101204635583076,1,1,1,1,1,0,"norm-var-sd"
10017,2,0.2,0.000187406606648919,1,1,1,1,1,0,"norm-var-sd"
10021,2,0.2,2.37004258123857e-09,1,1,1,1,1,0,"norm-var-sd"
10025,2,0.2,2.44703566459694e-05,1,1,1,1,1,0,"norm-var-sd"
10029,2,0.2,6.95212419238382e-11,1,1,1,1,1,0,"norm-var-sd"
10033,2,0.2,7.2645092132808e-07,1,1,1,1,1,0,"norm-var-sd"
10037,2,0.2,9.94765264316818e-06,1,1,1,1,1,0,"norm-var-sd"
10041,2,0.2,0.000386700737558661,1,1,1,0,0,0,"norm-var-sd"
10045,2,0.2,0.000149613530579558,1,1,1,1,1,0,"norm-var-sd"
10049,2,0.2,0.00109095845085805,1,1,1,1,1,0,"norm-var-sd"
10053,2,0.2,2.0996012348611e-06,1,1,1,1,1,0,"norm-var-sd"
10057,2,0.2,0.00174026037011552,1,0,1,1,1,0,"norm-var-sd"
